level_0,index,datetime,timestamp,joint_angle_1,joint_angle_des_1,joint_angle_2,joint_angle_des_2,joint_angle_3,joint_angle_des_3,joint_angle_4,joint_angle_des_4,timestamp_vicon,ee_base_ori_x,ee_base_ori_y,ee_base_ori_z,ee_base_ori_w,ee_top_ori_x,ee_top_ori_y,ee_top_ori_z,ee_top_ori_w
71,71,2023-10-20 11:57:22.274968,1697795842.274968,1.25,1.57,1.23,1.22,1.05,1.05,1.05,1.05,1697795842.246158,-0.0102240977958384,0.0084991644952216,0.3372699499996944,0.9413140883118386,0.1477502410027378,-0.1939774079876615,-0.473429114858619,0.8464085920394511
79,79,2023-10-20 11:57:23.954913,1697795843.954913,1.25,1.75,1.22,1.22,1.05,1.05,1.05,1.05,1697795843.946542,-0.0100285473956676,0.0085093350359755,0.3372633423346491,0.9413184675611328,0.1465680714685856,-0.1907377115867765,-0.475275942583838,0.8463153692363524
86,86,2023-10-20 11:57:25.424963,1697795845.424963,1.25,1.92,1.22,1.22,1.05,1.05,1.05,1.05,1697795845.446882,-0.0100946916337899,0.008528504928983,0.337278820720684,0.941312041194502,0.1503408077860572,-0.1901114315977451,-0.4754015215952089,0.8457237600747964
93,93,2023-10-20 11:57:26.895263,1697795846.895263,1.25,2.09,1.22,1.22,1.05,1.05,1.05,1.05,1697795846.847198,-0.0101960125441526,0.0085281776667648,0.3372878918907108,0.9413077018158322,0.1466607410695986,-0.1906186575997869,-0.4752100617642745,0.8463631322321205
100,100,2023-10-20 11:57:28.365728,1697795848.365728,1.25,1.05,1.22,1.4,1.05,1.05,1.05,1.05,1697795848.347538,-0.0101223769174401,0.0085696188526221,0.3372994597682115,0.9413039751102376,0.1480942427645637,-0.1931033425611807,-0.4814682311553696,0.8420021001991678
107,107,2023-10-20 11:57:29.835554,1697795849.835554,1.17,1.22,1.4,1.4,1.05,1.05,1.05,1.05,1697795849.847877,-0.0057251289789252,0.0037198284608728,0.3341740820383851,0.9424866411086148,0.1362089850513564,-0.2379529489788831,-0.4674057005667754,0.8404507228512653
115,115,2023-10-20 11:57:31.514449,1697795851.514449,1.27,1.4,1.4,1.4,1.05,1.05,1.05,1.05,1697795851.548262,-0.0072380805785048,0.0049479474694236,0.3357227117807103,0.9419200543570484,0.142107436190553,-0.2119127519425035,-0.4587446565708813,0.8511473445950279
122,122,2023-10-20 11:57:32.985282,1697795852.985282,1.27,1.57,1.39,1.4,1.05,1.05,1.05,1.05,1697795852.948579,-0.0073504183004055,0.0047917479275761,0.3357653041995638,0.941904809945454,0.1427773872003967,-0.2135947705797833,-0.458785177683847,0.8505927653247461
129,129,2023-10-20 11:57:34.456443,1697795854.456443,1.27,1.75,1.39,1.4,1.05,1.05,1.05,1.05,1697795854.448918,-0.0072667066593884,0.0048319098518396,0.3357184577674253,0.941921952571322,0.1429608313826718,-0.2162762491537909,-0.4603209089111177,0.8490532642664919
136,136,2023-10-20 11:57:35.925091,1697795855.925091,1.27,1.92,1.39,1.4,1.05,1.05,1.05,1.05,1697795855.949258,-0.0073787591218043,0.0048959438684562,0.3357538609815161,0.941908131658,0.1432154503248928,-0.2161894275240513,-0.460119757036154,0.8491414931565009
143,143,2023-10-20 11:57:37.395977,1697795857.395977,1.27,2.09,1.39,1.4,1.05,1.05,1.05,1.05,1697795857.349575,-0.0073220040203659,0.0048852580765182,0.3357201352135985,0.9419206512880024,0.1430378565787388,-0.2159411815252661,-0.4600777458496874,0.8492573493828021
153,153,2023-10-20 11:57:39.495613,1697795859.495613,1.27,1.05,1.58,1.57,1.05,1.05,1.05,1.05,1697795859.45005,-0.0074785938475045,0.0049117272751742,0.3356858474042223,0.94193150357218,0.1351213941716595,-0.2425046277981998,-0.4510379937524552,0.8482325403598496
160,160,2023-10-20 11:57:40.965659,1697795860.965659,1.25,1.22,1.57,1.57,1.05,1.05,1.05,1.05,1697795860.950389,-0.0054389606741477,0.001778275650478,0.3354949559603797,0.9420246228032678,0.1380578452678386,-0.245668653362204,-0.4575355833903511,0.8433552834048376
165,165,2023-10-20 11:57:42.015509,1697795862.015509,1.25,1.4,1.57,1.57,1.05,1.05,1.05,1.05,1697795862.050638,-0.0053245834842294,0.0018074047171233,0.3354372116401184,0.9420457839967284,0.1385328127142275,-0.2480457633492904,-0.4574926698486131,0.8426045431403396
172,172,2023-10-20 11:57:43.486010,1697795863.48601,1.25,1.57,1.57,1.57,1.05,1.05,1.05,1.05,1697795863.450955,-0.0054473790293257,0.0018113847781343,0.3354841517072609,0.9420283588619592,0.1379301133958572,-0.245376027569395,-0.4572094916673536,0.8436381745998397
179,179,2023-10-20 11:57:44.956049,1697795864.956049,1.25,1.75,1.57,1.57,1.05,1.05,1.05,1.05,1697795864.951294,-0.0053568285681311,0.0017272340770959,0.3354697058185711,0.9420341806580778,0.1383918083799736,-0.245766757805396,-0.4574118187573204,0.8433390991720144
187,187,2023-10-20 11:57:46.636247,1697795866.636247,1.25,1.92,1.57,1.57,1.05,1.05,1.05,1.05,1697795866.651679,-0.0054811918053944,0.0017502860702155,0.3354862241231097,0.942027540180585,0.1379431471445709,-0.2454632807521648,-0.4571978261193714,0.8436169828482334
194,194,2023-10-20 11:57:48.106004,1697795868.106004,1.25,2.09,1.57,1.57,1.05,1.05,1.05,1.05,1697795868.152018,-0.0053299562250143,0.0017350810306049,0.3355262653466146,0.9420141752240304,0.1378590231899508,-0.2457015729990241,-0.4572296077690433,0.843544137867299
204,204,2023-10-20 11:57:50.206789,1697795870.206789,1.25,1.05,1.76,1.75,1.05,1.05,1.05,1.05,1697795870.252493,-0.0060334194948062,0.001995764470022,0.3364120117952591,0.9416934602582978,0.1391910608977884,-0.2558329756411902,-0.4545358537664807,0.8417674826111419
208,208,2023-10-20 11:57:51.046365,1697795871.046365,1.16,1.22,1.76,1.75,1.05,1.05,1.05,1.05,1697795871.052674,-0.0073419380074349,0.0038688328614378,0.3373169375945585,0.941354562155203,0.1434813921372783,-0.2619139444184926,-0.469223741012117,0.8310494911255822
215,215,2023-10-20 11:57:52.516686,1697795872.516686,1.22,1.4,1.75,1.75,1.05,1.05,1.05,1.05,1697795872.553014,-0.0067460542987059,0.0030299965575502,0.3368309781280117,0.9415360864276988,0.1415290862549326,-0.257520701558685,-0.4612042397231405,0.8372235396081302
223,223,2023-10-20 11:57:54.196208,1697795874.196208,1.22,1.57,1.74,1.75,1.05,1.05,1.05,1.05,1697795874.153376,-0.0067978333526293,0.0029837705790204,0.3368018379636562,0.94154628591437,0.1389570476040328,-0.2553798940774116,-0.4585459228547976,0.8397664468502076
230,230,2023-10-20 11:57:55.666697,1697795875.666697,1.22,1.75,1.74,1.75,1.05,1.05,1.05,1.05,1697795875.653715,-0.006776106889079,0.0030218819561755,0.3367846499249576,0.9415524691592044,0.141592853144853,-0.257186623769797,-0.4612812742206047,0.8372730083703931
237,237,2023-10-20 11:57:57.137110,1697795877.13711,1.22,1.92,1.74,1.75,1.05,1.05,1.05,1.05,1697795877.154055,-0.0067876528393548,0.0030461094875594,0.3367962402992239,0.9415481620746916,0.1401927491589087,-0.2532403846324485,-0.4706228112015257,0.8335043312732393
244,244,2023-10-20 11:57:58.607274,1697795878.607274,1.22,2.09,1.74,1.75,1.05,1.05,1.05,1.05,1697795878.654394,-0.0066592721099462,0.0030012311123909,0.3367571961516084,0.9415631882921522,0.1424004672632116,-0.2568517681441651,-0.4619307506424724,0.8368806711445289
251,251,2023-10-20 11:58:00.077904,1697795880.077904,1.22,1.05,1.74,1.92,1.05,1.05,1.05,1.05,1697795880.054711,-0.0067433280398983,0.0030525452575965,0.3367644404541981,0.9415598340732084,0.1421628783797415,-0.2584200717871837,-0.4607726174835614,0.837076685546576
259,259,2023-10-20 11:58:01.757124,1697795881.757124,1.2,1.22,1.93,1.92,1.06,1.05,1.05,1.05,1697795881.755096,-0.0067028770721703,0.0046769400111929,0.3340830837040369,0.9425081913988274,0.1610486935074616,-0.2342675641125133,-0.4755273047004074,0.8324997352604354
266,266,2023-10-20 11:58:03.227594,1697795883.227594,1.2,1.4,1.91,1.92,1.05,1.05,1.05,1.05,1697795883.255435,-0.006732368796573,0.004478423548226,0.3346317248852142,0.94231429344633,0.1531426836175946,-0.2400896294721587,-0.4732270567854462,0.8336428737777989
274,274,2023-10-20 11:58:04.907208,1697795884.907208,1.2,1.57,1.92,1.92,1.05,1.05,1.05,1.05,1697795884.95582,-0.0066720539558704,0.0043939876428984,0.334430625599543,0.9423865094692848,0.1534717795498515,-0.2414162040534069,-0.4734936998878703,0.8330476249703501
280,280,2023-10-20 11:58:06.167286,1697795886.167286,1.2,1.75,1.92,1.92,1.05,1.05,1.05,1.05,1697795886.156091,-0.0066785663527698,0.0044328813257761,0.3343911581573023,0.942400286322559,0.1535428684743884,-0.2416576190902783,-0.4738034053141339,0.8327883979673378
287,287,2023-10-20 11:58:07.638039,1697795887.638039,1.2,1.92,1.92,1.92,1.05,1.05,1.05,1.05,1697795887.656431,-0.006680018719013,0.0044598577917916,0.3342479717636416,0.9424509432274352,0.154284323071595,-0.237373978449635,-0.4741232299162167,0.8337008485440963
295,295,2023-10-20 11:58:09.316690,1697795889.31669,1.2,2.09,1.92,1.92,1.05,1.05,1.05,1.05,1697795889.356815,-0.006548665258774,0.0045606108285332,0.3342014521495327,0.9424678801918626,0.1541434687542093,-0.2371555496013991,-0.4746108131543125,0.8335116150184595
305,305,2023-10-20 11:58:11.417952,1697795891.417952,1.29,1.05,2.1,2.09,1.05,1.05,1.02,1.05,1697795891.457291,-0.0071500028671409,0.0050539373487012,0.3357022546107773,0.9419274555004308,0.1564890432870611,-0.178103941947211,-0.4862671771729851,0.8410317458920213
311,311,2023-10-20 11:58:12.677470,1697795892.67747,1.3,1.22,2.1,2.09,1.05,1.05,1.04,1.05,1697795892.657562,-0.0072650882737788,0.005000732714437,0.3357329445445308,0.9419159204048692,0.1593035888371795,-0.173061556386495,-0.4837824623006045,0.8429867101295506
316,316,2023-10-20 11:58:13.727381,1697795893.727381,1.26,1.4,2.1,2.09,1.05,1.05,1.04,1.05,1697795893.757811,-0.006953987560692,0.0050840246394182,0.3356462843090512,0.9419487069793128,0.1577763211586991,-0.1783143098126595,-0.4918053395830492,0.8375190429806738
323,323,2023-10-20 11:58:15.197068,1697795895.197068,1.26,1.57,2.1,2.09,1.05,1.05,1.05,1.05,1697795895.158128,-0.0072830925137784,0.0051887612319784,0.3357634599922028,0.9419038869515178,0.1577211911426756,-0.1775214688278161,-0.492319166183551,0.8373959592558847
331,331,2023-10-20 11:58:16.877243,1697795896.877243,1.26,1.75,2.1,2.09,1.05,1.05,1.05,1.05,1697795896.858513,-0.0100950240705398,0.0086524460423168,0.3373073850086623,0.9413006712443788,0.1595502418993644,-0.1791282340036537,-0.4892069133242094,0.8385304955983329
338,338,2023-10-20 11:58:18.346983,1697795898.346983,1.26,1.92,2.09,2.09,1.05,1.05,1.05,1.05,1697795898.358852,-0.010110439291516,0.0086542156123219,0.3373118833159461,0.9412988775852852,0.1595436365262633,-0.1789931019774071,-0.4890600047300362,0.8386462956824755
345,345,2023-10-20 11:58:19.816568,1697795899.816568,1.26,2.09,2.1,2.09,1.05,1.05,1.05,1.05,1697795899.859192,-0.0099787497004839,0.0086412024926048,0.3373269457406206,0.941295004688329,0.1595046338082353,-0.1785854522344728,-0.4895522588364961,0.8384533940011181
352,352,2023-10-20 11:58:21.287957,1697795901.287957,1.26,1.05,2.09,1.05,1.05,1.22,1.05,1.05,1697795901.259508,-0.0099984114316387,0.0086982269538845,0.3372673485740917,0.9413156262394164,0.159621535256401,-0.1784501901082805,-0.489439194592242,0.8385259506596117
359,359,2023-10-20 11:58:22.757788,1697795902.757788,1.17,1.22,1.99,1.05,1.22,1.22,1.05,1.05,1697795902.759848,-0.009909222340133,0.0086846132779538,0.3372477712933233,0.9413237092321176,0.1774506891262085,-0.1927432039318634,-0.5048259291659232,0.8225035510613168
367,367,2023-10-20 11:58:24.438232,1697795904.438232,1.23,1.4,1.99,1.05,1.22,1.22,1.05,1.05,1697795904.460233,-0.01012687271916,0.0085928212645472,0.3372515795882146,0.9413208708707672,0.1764540411398228,-0.1858159904060255,-0.4970406963214685,0.829027704769342
374,374,2023-10-20 11:58:25.907266,1697795905.907266,1.23,1.57,1.99,1.05,1.22,1.22,1.05,1.05,1697795905.860549,-0.0100910465645023,0.0084944237102513,0.3372371838028488,0.94132730620427,0.1766397426305248,-0.1857210761761403,-0.4970481825016417,0.8290049381392206
381,381,2023-10-20 11:58:27.378352,1697795907.378352,1.23,1.75,1.99,1.05,1.22,1.22,1.05,1.05,1697795907.360888,-0.0100792716855132,0.0085404838287819,0.3372796668831996,0.941311794638428,0.1772025278124457,-0.1853387426415555,-0.4971529281500528,0.8289075826922776
388,388,2023-10-20 11:58:28.848331,1697795908.848331,1.23,1.92,1.99,1.05,1.22,1.22,1.05,1.05,1697795908.861228,-0.0101696418772107,0.0084989930569701,0.3372701278768534,0.9413146160253956,0.1768516491123575,-0.185345401840795,-0.4971967354502069,0.8289547529753182
395,395,2023-10-20 11:58:30.318650,1697795910.31865,1.23,2.09,1.99,1.05,1.22,1.22,1.05,1.05,1697795910.361567,-0.010089100533682,0.0085125668040732,0.3372597203601606,0.941319088980678,0.1770642697795011,-0.1855532938109183,-0.4973590629174306,0.8287654566023287
403,403,2023-10-20 11:58:31.998358,1697795911.998358,1.23,1.05,1.99,1.22,1.22,1.22,1.05,1.05,1697795911.961929,-0.010121623314077,0.0084893104688915,0.3372243631381637,0.9413316170485886,0.1769453357555571,-0.1855203248035906,-0.4975139666992877,0.8287052613434185
412,412,2023-10-20 11:58:33.888957,1697795913.888957,1.23,1.22,1.99,1.22,1.22,1.22,1.05,1.05,1697795913.862359,-0.0100866589438956,0.0085461562924439,0.3372020789705904,0.9413394608014084,0.1763793404446643,-0.185888085145598,-0.4980779498477414,0.8284046740215069
417,417,2023-10-20 11:58:34.938257,1697795914.938257,1.23,1.4,1.99,1.22,1.22,1.22,1.05,1.05,1697795914.962608,-0.0100721117992668,0.0085617601167566,0.3372099483129978,0.9413366558178596,0.1766252985243346,-0.1856793584217018,-0.4978843571837761,0.8285154474413817
424,424,2023-10-20 11:58:36.408448,1697795916.408448,1.23,1.57,1.99,1.22,1.22,1.22,1.05,1.05,1697795916.36321,-0.0101445932093403,0.0084939480661034,0.337271626424655,0.9413143949200689,0.1764602615180431,-0.1855411665750191,-0.4979801818400827,0.8285239828185319
431,431,2023-10-20 11:58:37.879128,1697795917.879128,1.23,1.75,1.99,1.22,1.22,1.22,1.05,1.05,1697795917.863549,-0.0100980929415499,0.0085185599095363,0.3372129776900744,0.9413356841920978,0.176833641179518,-0.1857444465711273,-0.4977736377722473,0.8285229444343485
439,439,2023-10-20 11:58:39.558077,1697795919.558077,1.23,1.92,1.99,1.22,1.22,1.22,1.05,1.05,1697795919.563934,-0.0101797093234744,0.0084583459753243,0.3372224944919924,0.941331938855816,0.1766069462115906,-0.1854022356085675,-0.4979095718950627,0.8285662651812691
446,446,2023-10-20 11:58:41.030221,1697795921.030221,1.23,2.09,1.99,1.22,1.22,1.22,1.05,1.05,1697795921.064273,-0.0101651389769304,0.0084461605623825,0.337222966274891,0.9413320367107972,0.1768905811416107,-0.1855848235525505,-0.4980509146695795,0.8283799140292739
453,453,2023-10-20 11:58:42.499408,1697795922.499408,1.23,1.05,1.99,1.4,1.22,1.22,1.05,1.05,1697795922.46459,-0.0101270301888111,0.0085006847271644,0.3372674602307073,0.9413160159522692,0.1768457501350267,-0.1855087705403988,-0.4980186588512333,0.8284259122865413
460,460,2023-10-20 11:58:43.968104,1697795923.968104,1.19,1.22,1.99,1.4,1.22,1.22,1.05,1.05,1697795923.964929,-0.0100527596900429,0.0086775800781269,0.3372769328666749,0.9413118039112496,0.173837519097818,-0.1758912738267269,-0.5001262947863716,0.8298894299897924
467,467,2023-10-20 11:58:45.438592,1697795925.438592,1.23,1.4,1.99,1.4,1.22,1.22,1.05,1.05,1697795925.465269,-0.0101531925418201,0.0085055173470841,0.3372574901326137,0.9413192626337342,0.1768175317041236,-0.1849555640063099,-0.4977635208083736,0.8287089218643787
475,475,2023-10-20 11:58:47.117755,1697795927.117755,1.23,1.57,1.99,1.4,1.22,1.22,1.05,1.05,1697795927.165813,-0.0100139739927709,0.0085776634549649,0.337173350940617,0.9413502405746764,0.1767853196307937,-0.1851952157791499,-0.4976917392715063,0.8287053852102418
482,482,2023-10-20 11:58:48.588455,1697795928.588455,1.23,1.75,1.99,1.4,1.22,1.22,1.05,1.05,1697795928.56613,-0.0101842132925145,0.0084888541515051,0.3372362615578989,0.9413266834873318,0.176708811708231,-0.1849154132732771,-0.4978102757808024,0.8287129871829447
489,489,2023-10-20 11:58:50.059489,1697795930.059489,1.23,1.92,1.99,1.4,1.22,1.22,1.05,1.05,1697795930.066469,-0.0101482077091595,0.0085393701998213,0.337258697794455,0.9413185772090502,0.1768990169068372,-0.1850446628070955,-0.4977503074158405,0.8286795774311317
496,496,2023-10-20 11:58:51.528549,1697795931.528549,1.23,2.09,1.99,1.4,1.22,1.22,1.05,1.05,1697795931.566809,-0.0101676128704589,0.0084718908540733,0.3372837513986538,0.9413100008797974,0.1769192553684874,-0.1852483165593766,-0.4978391872773393,0.8285763585227467
503,503,2023-10-20 11:58:52.999605,1697795932.999605,1.23,1.05,1.99,1.57,1.22,1.22,1.05,1.05,1697795932.967125,-0.0101177560871263,0.0085767926493546,0.3371677176877316,0.9413511564707708,0.1766602330233098,-0.1850374039536858,-0.497928175368169,0.8286252792310624
512,512,2023-10-20 11:58:54.889384,1697795934.889384,1.23,1.22,1.99,1.57,1.22,1.22,1.05,1.05,1697795934.867555,-0.010206469114535,0.0084502402067873,0.3372323830896273,0.941328179342546,0.1768717500373112,-0.1851465912197861,-0.4977728889304098,0.8286490661578678
518,518,2023-10-20 11:58:56.149351,1697795936.149351,1.23,1.4,1.99,1.57,1.22,1.22,1.05,1.05,1697795936.16785,-0.0101111171695132,0.0085637970869287,0.3372157976550974,0.941334123731247,0.1768052177167217,-0.1849460765764422,-0.4980729314459076,0.8285277416646974
525,525,2023-10-20 11:58:57.620252,1697795937.620252,1.23,1.57,1.99,1.57,1.22,1.22,1.05,1.05,1697795937.668189,-0.0102288995537539,0.0084977426217177,0.3372694727779148,0.9413142199692734,0.1767481778863148,-0.1850303297506302,-0.4979232711442434,0.8286110515430366
532,532,2023-10-20 11:58:59.089446,1697795939.089446,1.23,1.75,1.99,1.57,1.22,1.22,1.05,1.05,1697795939.068506,-0.0102044811160649,0.0084510392830899,0.3372379755351757,0.9413261902003596,0.1767154161810081,-0.1849320259480046,-0.4979751205348882,0.8286088261604527
539,539,2023-10-20 11:59:00.560132,1697795940.560132,1.23,1.92,1.99,1.57,1.22,1.22,1.05,1.05,1697795940.568845,-0.0102248230888296,0.0084838191614245,0.3372799132372225,0.9413106490059114,0.1767030426404176,-0.1850982730414166,-0.4976932144240955,0.8287437048659346
547,547,2023-10-20 11:59:02.239069,1697795942.239069,1.23,2.09,1.99,1.57,1.22,1.22,1.05,1.05,1697795942.269229,-0.0100871146958388,0.0085687898795308,0.3372284944828254,0.9413297873040885,0.1765995656849086,-0.1850194828455828,-0.4981969041381757,0.8284806751364766
554,554,2023-10-20 11:59:03.709432,1697795943.709432,1.23,1.05,1.99,1.75,1.22,1.22,1.05,1.05,1697795943.669547,-0.0101505541535865,0.0084978222379858,0.3372426436787554,0.9413246796680468,0.176878600286945,-0.1852569215493874,-0.4980524441304478,0.828454945470339
561,561,2023-10-20 11:59:05.179242,1697795945.179242,1.19,1.22,1.99,1.75,1.22,1.22,1.05,1.05,1697795945.169886,-0.0100144452035127,0.008678669034255,0.3372761003519201,0.9413125005663427,0.1723004332055036,-0.1668966180131688,-0.5019345865102832,0.8309751804222032
568,568,2023-10-20 11:59:06.650255,1697795946.650255,1.19,1.4,1.99,1.75,1.22,1.22,1.05,1.05,1697795946.670225,-0.0101230218425691,0.0086233404557769,0.3372879771822735,0.941307592063534,0.1737308396710989,-0.1676764683008628,-0.4988023392160518,0.8324052040430306
575,575,2023-10-20 11:59:08.119619,1697795948.119619,1.19,1.57,1.99,1.75,1.22,1.22,1.05,1.05,1697795948.070542,-0.0100394806339058,0.0086054667115622,0.3372505849283789,0.9413220478331228,0.1724056802492466,-0.1664369344696478,-0.5021113216192368,0.8309387757012693
583,583,2023-10-20 11:59:09.799637,1697795949.799637,1.19,1.75,1.99,1.75,1.22,1.22,1.05,1.05,1697795949.770927,-0.0099787444688251,0.0086207447803374,0.3372703613266881,0.9413154682617424,0.1721620257465859,-0.1663540929100117,-0.5022270378134043,0.8309359512935354
590,590,2023-10-20 11:59:11.270912,1697795951.270912,1.19,1.92,1.99,1.75,1.22,1.22,1.05,1.05,1697795951.271266,-0.0100613571902357,0.0085849951992818,0.3372957473972824,0.9413058194532888,0.1738474043302849,-0.1675507185526638,-0.4989422107237234,0.8323223576705315
597,597,2023-10-20 11:59:12.740136,1697795952.740136,1.19,2.09,1.99,1.75,1.22,1.22,1.05,1.05,1697795952.771606,-0.0101025780795123,0.0085684150927784,0.3372769757864965,0.941312255196574,0.1738202051857423,-0.1675478158070517,-0.4989193309132004,0.8323423375802754
604,604,2023-10-20 11:59:14.209687,1697795954.209687,1.19,1.05,1.99,1.92,1.22,1.22,1.05,1.05,1697795954.171923,-0.0100763139347305,0.0086834657711672,0.3372752318417296,0.9413121072767509,0.1737641227391975,-0.1677658730984436,-0.4989507660628763,0.8322912798518696
611,611,2023-10-20 11:59:15.680006,1697795955.680006,1.19,1.22,1.99,1.92,1.22,1.22,1.05,1.05,1697795955.672262,-0.0099999289364495,0.008686271723502,0.3372343847590063,0.9413275305870036,0.1737568970779731,-0.167180203803393,-0.4989616210044832,0.83240412116872
619,619,2023-10-20 11:59:17.359305,1697795957.359305,1.19,1.4,1.99,1.92,1.22,1.22,1.05,1.05,1697795957.372647,-0.010082948266909,0.0085578905027795,0.337271267472096,0.9413146067081692,0.174144711972605,-0.1674464665596079,-0.4992553082954198,0.8320934065761643
626,626,2023-10-20 11:59:18.829727,1697795958.829727,1.19,1.57,1.99,1.92,1.22,1.22,1.05,1.05,1697795958.872986,-0.0101231789432456,0.0086548618356583,0.3372728796475788,0.9413127106700082,0.1737454626513498,-0.1674448316283177,-0.4992872657237618,0.832158019161699
633,633,2023-10-20 11:59:20.299634,1697795960.299634,1.19,1.75,1.99,1.92,1.22,1.22,1.05,1.05,1697795960.273303,-0.0100577813961101,0.008694595658118,0.3372623099681955,0.9413168325886068,0.1739727050405158,-0.1673316151756223,-0.4990899592277594,0.8322516693054071
640,640,2023-10-20 11:59:21.771178,1697795961.771178,1.19,1.92,1.99,1.92,1.22,1.22,1.05,1.05,1697795961.773642,-0.0101532607250093,0.0086498802534303,0.3372640580127704,0.9413155932210036,0.1736682315661209,-0.167435325652427,-0.4990952953947549,0.8322912009526379
647,647,2023-10-20 11:59:23.240128,1697795963.240128,1.19,2.09,1.99,1.92,1.22,1.22,1.05,1.05,1697795963.273982,-0.0100735813344017,0.0086280770292989,0.3372426074053548,0.9413243346457764,0.1740234066988379,-0.1672672629737714,-0.4991087777105325,0.8322427198062428
655,655,2023-10-20 11:59:24.919549,1697795964.919549,1.19,1.05,1.99,2.09,1.22,1.22,1.05,1.05,1697795964.874344,-0.0100891986384485,0.008656423397315,0.3372609287606484,0.941317343055096,0.1739210716310514,-0.1672815333838177,-0.4991089633766921,0.8322611321625618
662,662,2023-10-20 11:59:26.389254,1697795966.389254,1.19,1.22,1.99,2.09,1.22,1.22,1.05,1.05,1697795966.374683,-0.0099923782652168,0.0086126072993419,0.3372626006354552,0.9413181787178668,0.1735970540333749,-0.1672389023375126,-0.4992606335332331,0.8322463770902653
674,674,2023-10-20 11:59:28.909897,1697795968.909897,1.28,1.4,2.07,2.09,1.22,1.22,1.05,1.05,1697795968.875249,-0.0108633656995043,0.0076627392348214,0.3378673795534843,0.9410998371834732,0.1717325218127323,-0.1571125324834815,-0.4970042547408411,0.8359487806426704
676,676,2023-10-20 11:59:29.329046,1697795969.329046,1.28,1.57,2.08,2.09,1.22,1.22,1.05,1.05,1697795969.375362,-0.01102408991759,0.0075284753941604,0.3379043263391382,0.9410857866002555,0.171290420964054,-0.1548930960455784,-0.4974832158563146,0.8361687451852239
683,683,2023-10-20 11:59:30.800205,1697795970.800205,1.28,1.75,2.09,2.09,1.22,1.22,1.05,1.05,1697795970.775679,-0.0110559383915903,0.0073609947125468,0.3379879985350356,0.941056690550258,0.1703354534820188,-0.1523247383506022,-0.4984841215511163,0.8362395517642701
691,691,2023-10-20 11:59:32.480127,1697795972.480127,1.28,1.92,2.09,2.09,1.22,1.22,1.05,1.05,1697795972.476064,-0.0112566480123793,0.0072868140151675,0.3380922760099899,0.94101742976388,0.1703680864171338,-0.151483781736385,-0.4987591014958692,0.8362217036626355
698,698,2023-10-20 11:59:33.950732,1697795973.950732,1.28,2.09,2.09,2.09,1.22,1.22,1.05,1.05,1697795973.976403,-0.0112848756920551,0.0071973052492809,0.3381145063218112,0.9410097932500604,0.1706482936123753,-0.1509549611933807,-0.498927161507287,0.8361599410929532
707,707,2023-10-20 11:59:35.841945,1697795975.841945,1.28,1.05,2.09,1.05,1.4,1.4,1.05,1.05,1697795975.876833,-0.011472795116094,0.0070390570133549,0.3382320727561805,0.9409664667817046,0.1793099316856211,-0.1475538375614359,-0.5008748559720189,0.8337866586092636
712,712,2023-10-20 11:59:36.891890,1697795976.89189,1.16,1.22,1.33,1.05,1.4,1.4,1.05,1.05,1697795976.877059,-0.0103216359029093,0.0082373719210735,0.3372639490781216,0.941317501265302,0.1808049199489677,-0.2018308806981759,-0.4921938000151639,0.8272358428800575
721,721,2023-10-20 11:59:38.781001,1697795978.781001,1.41,1.4,0.98,1.05,1.4,1.4,1.05,1.05,1697795978.77793,-0.0397807217151869,-0.0048898980513294,0.3441944698345495,0.9380425097042138,0.1504566798715666,-0.1161866406182811,-0.4833622434729057,0.854531680868944
729,729,2023-10-20 11:59:40.461091,1697795980.461091,1.55,1.57,0.98,1.05,1.4,1.4,1.05,1.05,1697795980.478315,-0.0243688132954917,-0.0044830540207582,0.3392582164818189,0.9403669101551754,0.1282284262610809,-0.0850682223173156,-0.4660702550122819,0.871263097831628
734,734,2023-10-20 11:59:41.512161,1697795981.512161,1.55,1.75,0.98,1.05,1.4,1.4,1.05,1.05,1697795981.478541,-0.0249394113747757,-0.0049276570881044,0.339507318198454,0.9402598177342236,0.127090924753902,-0.084069392599939,-0.4660423131857593,0.871541620574452
741,741,2023-10-20 11:59:42.980761,1697795982.980761,1.55,1.92,0.98,1.05,1.4,1.4,1.05,1.05,1697795982.978881,-0.0252468074287104,-0.0050862135322867,0.3396720901870051,0.9401912572953188,0.1266126729359081,-0.0839526750207131,-0.4653349615281275,0.8720003170805085
748,748,2023-10-20 11:59:44.450332,1697795984.450332,1.55,2.09,0.98,1.05,1.4,1.4,1.05,1.05,1697795984.47922,-0.0252558487860883,-0.0051277250992522,0.3396600949613141,0.9401951225295055,0.1272008520316362,-0.0942925701678951,-0.4640206809611226,0.8715581805559136
755,755,2023-10-20 11:59:45.922126,1697795985.922126,1.55,1.05,0.98,1.22,1.4,1.4,1.05,1.05,1697795985.879537,-0.0252191708171739,-0.0052630522934975,0.3397263674843185,0.940171414657859,0.1263311038527015,-0.0970958439931576,-0.4599093068614167,0.8735538213189075
763,763,2023-10-20 11:59:47.600448,1697795987.600448,1.16,1.22,1.39,1.22,1.38,1.4,1.04,1.05,1697795987.579921,-0.0100012346306836,0.0082215606771747,0.3372183808108631,0.9413374235040236,0.1825195347237447,-0.2133292046971399,-0.5002846350576882,0.8190803097332455
